presion,alture,alture_over_sea_level,time,visible_image,thermal_image,max_temperature,area_fire,latitud,longitud
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_44_754237'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_44_754237'.tiff,60.873024,0.012076648212481458,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_45_005566'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_45_005566'.tiff,60.90465,0.01193666598873299,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_45_273233'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_45_273233'.tiff,60.79391,0.011911214675324178,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_45_553168'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_45_553168'.tiff,61.11008,0.012261170234695348,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_45_823570'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_45_823570'.tiff,60.80974,0.011618524571122836,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_46_084115'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_46_084115'.tiff,60.746426,0.01179032093663232,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_46_348453'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_46_348453'.tiff,60.50874,0.011179489414820824,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_46_611180'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_46_611180'.tiff,60.778084,0.011631250227827242,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_46_884217'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_46_884217'.tiff,60.841385,0.011841223563449944,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_47_152479'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_47_152479'.tiff,60.999504,0.012032108414016038,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_47_411752'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_47_411752'.tiff,60.857204,0.011987568615550616,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_47_678386'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_47_678386'.tiff,60.79391,0.01203847124236824,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_47_949150'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_47_949150'.tiff,60.920467,0.012248444577990942,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_48_222937'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_48_222937'.tiff,61.09429,0.012127550839299084,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_48_487844'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_48_487844'.tiff,61.015305,0.012248444577990942,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_48_751770'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_48_751770'.tiff,61.11008,0.012642939935827534,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_49_019786'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_49_019786'.tiff,60.999504,0.012439329428557034,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_49_284751'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_49_284751'.tiff,61.17323,0.01323468297258242,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_49_559084'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_49_559084'.tiff,60.88884,0.01220390477952552,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_49_822280'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_49_822280'.tiff,61.14166,0.012312072861512974,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_50_097480'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_50_097480'.tiff,60.93628,0.012547497510544488,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_50_360455'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_50_360455'.tiff,60.967896,0.01162488739947504,,
0,0,0,2023-05-30 13:56:36.238833,images/b'flir_visible_image_2023_05_30_13_56_50_626287'.jpg,images/b'flir_thermal_16gray_2023_05_30_13_56_50_626287'.tiff,61.062702,0.012165727809412302,,
