presion,presion_over_floor,temperature,altitude_over_sea_level_lib_bmp280,altitud_over_sea_level_lib_adafruit,altitud_over_sea_level_calculada,calculate_abs_alture,calculate_abs_alture_diff_lib_bmp280,calculate_abs_alture_diff_lib_adafruit,time
993.01333,991.25418,24.83482,176.26754,169.86311,170.54586,-14.98919,-20.2498,-14.89803,"07/25/2023, 14:01:21"
993.01521,991.25418,24.83391,176.25036,169.84714,170.52979,-15.00525,-20.26697,-14.91399,"07/25/2023, 14:01:22"
993.0154,991.25418,24.833,176.2482,169.84558,170.52822,-15.00682,-20.26913,-14.91555,"07/25/2023, 14:01:22"
993.0183,991.25418,24.83269,176.22246,169.82104,170.50355,-15.0315,-20.29487,-14.94009,"07/25/2023, 14:01:23"
993.01609,991.25418,24.83239,176.24175,169.83974,170.52235,-15.0127,-20.27558,-14.9214,"07/25/2023, 14:01:24"
993.01609,991.25418,24.83239,176.24175,169.83974,170.52235,-15.0127,-20.27558,-14.9214,"07/25/2023, 14:01:24"
993.01457,991.25418,24.83148,176.2546,169.85258,170.53527,-14.99977,-20.26273,-14.90855,"07/25/2023, 14:01:25"
993.00725,991.25418,24.83118,176.31891,169.9145,170.59756,-14.93749,-20.19842,-14.84663,"07/25/2023, 14:01:25"
993.00928,991.25418,24.83239,176.30179,169.89737,170.58032,-14.95472,-20.21554,-14.86376,"07/25/2023, 14:01:26"
993.01268,991.25418,24.83239,176.27177,169.86855,170.55134,-14.98371,-20.24556,-14.89258,"07/25/2023, 14:01:26"
993.0142,991.25418,24.8333,176.25893,169.8557,170.53841,-14.99663,-20.2584,-14.90543,"07/25/2023, 14:01:27"
993.01351,991.25418,24.83391,176.26537,169.86155,170.54429,-14.99076,-20.25196,-14.89959,"07/25/2023, 14:01:27"
993.01282,991.25418,24.83452,176.27182,169.86739,170.55017,-14.98488,-20.24551,-14.89374,"07/25/2023, 14:01:28"
993.01231,991.25418,24.83421,176.2761,169.87167,170.55447,-14.98057,-20.24123,-14.88946,"07/25/2023, 14:01:28"
993.01231,991.25418,24.83421,176.2761,169.87167,170.55447,-14.98057,-20.24123,-14.88946,"07/25/2023, 14:01:29"
993.01521,991.25418,24.83391,176.25036,169.84714,170.52979,-15.00525,-20.26697,-14.91399,"07/25/2023, 14:01:29"
993.01742,991.25418,24.83421,176.23107,169.82845,170.51099,-15.02405,-20.28626,-14.93269,"07/25/2023, 14:01:30"
993.01981,991.25418,24.83361,176.20962,169.8082,170.49062,-15.04442,-20.30771,-14.95294,"07/25/2023, 14:01:30"
993.01673,991.25418,24.83482,176.23752,169.83429,170.51687,-15.01817,-20.27981,-14.92684,"07/25/2023, 14:01:31"
993.01061,991.25418,24.83421,176.29111,169.88608,170.56897,-14.96608,-20.22622,-14.87505,"07/25/2023, 14:01:31"
993.00822,991.25418,24.83482,176.31256,169.90633,170.58934,-14.9457,-20.20477,-14.8548,"07/25/2023, 14:01:32"
993.00601,991.25418,24.83452,176.33185,169.92502,170.60814,-14.9269,-20.18548,-14.83611,"07/25/2023, 14:01:32"
993.00702,991.25418,24.83512,176.32329,169.91646,170.59953,-14.93552,-20.19404,-14.84468,"07/25/2023, 14:01:33"
993.00702,991.25418,24.83512,176.32329,169.91646,170.59953,-14.93552,-20.19404,-14.84468,"07/25/2023, 14:01:33"
993.00072,991.25418,24.83543,176.37904,169.96981,170.65319,-14.88185,-20.13829,-14.79133,"07/25/2023, 14:01:34"
992.99731,991.25418,24.83543,176.40906,169.99862,170.68218,-14.85286,-20.10827,-14.76251,"07/25/2023, 14:01:34"
992.99952,991.25418,24.83573,176.38977,169.97993,170.66338,-14.87166,-20.12756,-14.7812,"07/25/2023, 14:01:35"
993.00173,991.25418,24.83604,176.37048,169.96124,170.64458,-14.89047,-20.14685,-14.79989,"07/25/2023, 14:01:35"
993.00053,991.25418,24.83634,176.38121,169.97137,170.65476,-14.88028,-20.13612,-14.78977,"07/25/2023, 14:01:36"
992.99814,991.25418,24.83695,176.40266,169.99162,170.67513,-14.85991,-20.11467,-14.76951,"07/25/2023, 14:01:36"
993.00325,991.25418,24.83695,176.35764,169.94839,170.63165,-14.90339,-20.15969,-14.81274,"07/25/2023, 14:01:37"
993.00325,991.25418,24.83695,176.35764,169.94839,170.63165,-14.90339,-20.15969,-14.81274,"07/25/2023, 14:01:37"
993.00325,991.25418,24.83695,176.35764,169.94839,170.63165,-14.90339,-20.15969,-14.81274,"07/25/2023, 14:01:38"
993.00325,991.25418,24.83695,176.35764,169.94839,170.63165,-14.90339,-20.15969,-14.81274,"07/25/2023, 14:01:38"
993.00053,991.25418,24.83634,176.38121,169.97137,170.65476,-14.88028,-20.13612,-14.78977,"07/25/2023, 14:01:39"
992.99901,991.25418,24.83543,176.39405,169.98422,170.66769,-14.86736,-20.12328,-14.77692,"07/25/2023, 14:01:39"
992.99901,991.25418,24.83543,176.39405,169.98422,170.66769,-14.86736,-20.12328,-14.77692,"07/25/2023, 14:01:40"
993.00072,991.25418,24.83543,176.37904,169.96981,170.65319,-14.88185,-20.13829,-14.79133,"07/25/2023, 14:01:40"
993.00311,991.25418,24.83482,176.35759,169.94956,170.63282,-14.90222,-20.15974,-14.81158,"07/25/2023, 14:01:41"
993.00362,991.25418,24.83512,176.35331,169.94527,170.62851,-14.90653,-20.16402,-14.81586,"07/25/2023, 14:01:41"
993.00431,991.25418,24.83452,176.34686,169.93943,170.62264,-14.91241,-20.17047,-14.8217,"07/25/2023, 14:01:42"
993.00431,991.25418,24.83452,176.34686,169.93943,170.62264,-14.91241,-20.17047,-14.8217,"07/25/2023, 14:01:42"
993.0125,991.25418,24.8333,176.27393,169.87011,170.5529,-14.98214,-20.2434,-14.89102,"07/25/2023, 14:01:43"
993.0154,991.25418,24.833,176.2482,169.84558,170.52822,-15.00682,-20.26913,-14.91555,"07/25/2023, 14:01:43"
993.01659,991.25418,24.83269,176.23747,169.83545,170.51804,-15.017,-20.27986,-14.92568,"07/25/2023, 14:01:44"
993.01899,991.25418,24.83209,176.21602,169.8152,170.49767,-15.03738,-20.30131,-14.94593,"07/25/2023, 14:01:44"
993.02359,991.25418,24.83178,176.17527,169.77626,170.45849,-15.07655,-20.34206,-14.98487,"07/25/2023, 14:01:45"
993.02667,991.25418,24.83057,176.14737,169.75017,170.43225,-15.1028,-20.36996,-15.01097,"07/25/2023, 14:01:45"
993.02465,991.25418,24.82935,176.1645,169.7673,170.44948,-15.08556,-20.35283,-14.99383,"07/25/2023, 14:01:46"
993.02414,991.25418,24.82905,176.16878,169.77158,170.45379,-15.08126,-20.34855,-14.98955,"07/25/2023, 14:01:46"
993.02414,991.25418,24.82905,176.16878,169.77158,170.45379,-15.08126,-20.34855,-14.98955,"07/25/2023, 14:01:47"
993.01834,991.25418,24.82966,176.22025,169.82065,170.50315,-15.0319,-20.29708,-14.94049,"07/25/2023, 14:01:47"
993.02856,991.25418,24.82966,176.1302,169.7342,170.41618,-15.11886,-20.38713,-15.02693,"07/25/2023, 14:01:48"
993.02805,991.25418,24.82935,176.13448,169.73848,170.42049,-15.11455,-20.38285,-15.02265,"07/25/2023, 14:01:48"
993.03454,991.25418,24.82814,176.07657,169.68357,170.36526,-15.16979,-20.44076,-15.07756,"07/25/2023, 14:01:49"
993.03353,991.25418,24.82753,176.08513,169.69214,170.37387,-15.16117,-20.4322,-15.06899,"07/25/2023, 14:01:49"
993.02893,991.25418,24.82784,176.12588,169.73108,170.41305,-15.122,-20.39145,-15.03005,"07/25/2023, 14:01:50"
993.03183,991.25418,24.82753,176.10014,169.70655,170.38837,-15.14668,-20.41719,-15.05459,"07/25/2023, 14:01:50"
993.02791,991.25418,24.82723,176.13444,169.73965,170.42166,-15.11338,-20.38289,-15.02149,"07/25/2023, 14:01:51"
993.02791,991.25418,24.82723,176.19875,169.73965,170.42166,-15.11338,-20.31858,-15.02149,"07/25/2023, 14:01:51"
993.0206,991.25418,24.82692,176.19875,169.80156,170.48394,-15.0511,-20.31858,-14.95957,"07/25/2023, 14:01:52"
993.01788,991.25418,24.82632,176.22232,169.82453,170.50705,-15.02799,-20.29501,-14.9366,"07/25/2023, 14:01:52"
993.02368,991.25418,24.82571,176.17086,169.77547,170.4577,-15.07735,-20.34647,-14.98567,"07/25/2023, 14:01:53"
993.02759,991.25418,24.82601,176.13656,169.74237,170.4244,-15.11064,-20.38077,-15.01876,"07/25/2023, 14:01:53"
993.0281,991.25418,24.82632,176.13228,169.73809,170.42009,-15.11495,-20.38505,-15.02305,"07/25/2023, 14:01:54"
993.02299,991.25418,24.82632,176.1773,169.78131,170.46357,-15.07147,-20.34003,-14.97982,"07/25/2023, 14:01:54"
993.02419,991.25418,24.82601,176.16657,169.77118,170.45339,-15.08165,-20.35076,-14.98995,"07/25/2023, 14:01:55"
993.02709,991.25418,24.82571,176.14084,169.74665,170.42871,-15.10633,-20.37649,-15.01448,"07/25/2023, 14:01:55"
993.02778,991.25418,24.8251,176.13439,169.74081,170.42283,-15.11221,-20.38294,-15.02032,"07/25/2023, 14:01:56"
993.02778,991.25418,24.8251,176.13439,169.74081,170.42283,-15.11221,-20.38294,-15.02032,"07/25/2023, 14:01:56"
993.03086,991.25418,24.82389,176.1065,169.71472,170.39659,-15.13846,-20.41083,-15.04642,"07/25/2023, 14:01:57"
993.02644,991.25418,24.82328,176.14508,169.7521,170.43419,-15.10086,-20.37225,-15.00904,"07/25/2023, 14:01:57"
993.02134,991.25418,24.82328,176.1901,169.79532,170.47767,-15.05737,-20.32723,-14.96581,"07/25/2023, 14:01:58"
993.02373,991.25418,24.82267,176.16865,169.77507,170.4573,-15.07775,-20.34868,-14.98606,"07/25/2023, 14:01:58"
993.0241,991.25418,24.82085,176.16432,169.77195,170.45416,-15.08088,-20.35301,-14.98918,"07/25/2023, 14:01:59"
993.02239,991.25418,24.82085,176.17933,169.78636,170.46865,-15.06639,-20.338,-14.97477,"07/25/2023, 14:01:59"
993.02138,991.25418,24.82024,176.18789,169.79492,170.47727,-15.05777,-20.32944,-14.96621,"07/25/2023, 14:02:00"
993.01917,991.25418,24.81994,176.20718,169.81362,170.49607,-15.03897,-20.31015,-14.94752,"07/25/2023, 14:02:00"
993.01917,991.25418,24.81994,176.20718,169.81362,170.49607,-15.03897,-20.31015,-14.94752,"07/25/2023, 14:02:01"
993.01462,991.25418,24.81721,176.24571,169.85216,170.53485,-15.0002,-20.27162,-14.90897,"07/25/2023, 14:02:02"
993.01632,991.25418,24.81721,176.23071,169.83775,170.52035,-15.01469,-20.28662,-14.92338,"07/25/2023, 14:02:02"
993.02042,991.25418,24.8166,176.19425,169.80309,170.48549,-15.04955,-20.32308,-14.95804,"07/25/2023, 14:02:03"
993.02552,991.25418,24.8166,176.14922,169.75987,170.44201,-15.09303,-20.36811,-15.00126,"07/25/2023, 14:02:03"
993.02401,991.25418,24.81569,176.16207,169.77272,170.45493,-15.08011,-20.35526,-14.98841,"07/25/2023, 14:02:04"
993.0218,991.25418,24.81538,176.18136,169.79141,170.47373,-15.06131,-20.33597,-14.96972,"07/25/2023, 14:02:04"
993.01227,991.25418,24.81478,176.26496,169.87201,170.55482,-14.98023,-20.25237,-14.88912,"07/25/2023, 14:02:05"
993.01025,991.25418,24.81356,176.28208,169.88915,170.57205,-14.96299,-20.23525,-14.87199,"07/25/2023, 14:02:05"
993.01025,991.25418,24.81356,176.28208,169.88915,170.57205,-14.96299,-20.23525,-14.87199,"07/25/2023, 14:02:06"
993.01724,991.25418,24.81265,176.21989,169.82995,170.51251,-15.02253,-20.29744,-14.93118,"07/25/2023, 14:02:06"
993.01453,991.25418,24.81204,176.24346,169.85293,170.53562,-14.99942,-20.27387,-14.9082,"07/25/2023, 14:02:07"
993.01471,991.25418,24.81113,176.2413,169.85137,170.53405,-15.00099,-20.27603,-14.90976,"07/25/2023, 14:02:07"
993.01269,991.25418,24.80992,176.25842,169.8685,170.55128,-14.98376,-20.25891,-14.89263,"07/25/2023, 14:02:08"
993.01609,991.25418,24.80992,176.22841,169.83968,170.5223,-15.01275,-20.28892,-14.92145,"07/25/2023, 14:02:08"
993.01899,991.25418,24.80961,176.20268,169.81515,170.49762,-15.03743,-20.31465,-14.94598,"07/25/2023, 14:02:09"
993.01798,991.25418,24.80901,176.21124,169.82372,170.50623,-15.02881,-20.30609,-14.93741,"07/25/2023, 14:02:09"
993.01816,991.25418,24.8081,176.20908,169.82216,170.50467,-15.03038,-20.30826,-14.93897,"07/25/2023, 14:02:10"
993.01816,991.25418,24.8081,176.20908,169.82216,170.50467,-15.03038,-20.30826,-14.93897,"07/25/2023, 14:02:10"
993.00919,991.25418,24.80475,176.28618,169.89808,170.58104,-14.954,-20.23115,-14.86305,"07/25/2023, 14:02:11"
993.01057,991.25418,24.80354,176.27329,169.8864,170.56929,-14.96575,-20.24404,-14.87473,"07/25/2023, 14:02:11"
993.00496,991.25418,24.80324,176.3226,169.93391,170.61708,-14.91797,-20.19473,-14.82723,"07/25/2023, 14:02:12"
993.00956,991.25418,24.80293,176.28186,169.89497,170.57791,-14.95714,-20.23547,-14.86617,"07/25/2023, 14:02:12"
993.00988,991.25418,24.80415,176.27974,169.89224,170.57517,-14.95988,-20.23759,-14.86889,"07/25/2023, 14:02:13"
993.00206,991.25418,24.80354,176.34833,169.95844,170.64176,-14.89329,-20.169,-14.80269,"07/25/2023, 14:02:13"
993.008,991.25418,24.80506,176.29691,169.90821,170.59123,-14.94381,-20.22042,-14.85292,"07/25/2023, 14:02:14"
993.01273,991.25418,24.80688,176.25621,169.8681,170.55089,-14.98416,-20.26112,-14.89303,"07/25/2023, 14:02:14"
993.01273,991.25418,24.80688,176.25621,169.8681,170.55089,-14.98416,-20.26112,-14.89303,"07/25/2023, 14:02:15"
993.01646,991.25418,24.8081,176.22408,169.83657,170.51916,-15.01588,-20.29325,-14.92457,"07/25/2023, 14:02:15"
993.01918,991.25418,24.8087,176.20051,169.81359,170.49605,-15.03899,-20.31682,-14.94754,"07/25/2023, 14:02:16"
993.0224,991.25418,24.80961,176.17266,169.78634,170.46863,-15.06641,-20.34467,-14.9748,"07/25/2023, 14:02:16"
993.0224,991.25418,24.80961,176.17266,169.78634,170.46863,-15.06641,-20.34467,-14.9748,"07/25/2023, 14:02:17"
993.0195,991.25418,24.80992,176.19839,169.81087,170.49331,-15.04173,-20.31894,-14.95026,"07/25/2023, 14:02:17"
993.01899,991.25418,24.80961,176.20268,169.81515,170.49762,-15.03743,-20.31465,-14.94598,"07/25/2023, 14:02:18"
993.01798,991.25418,24.80901,176.21124,169.82372,170.50623,-15.02881,-20.30609,-14.93741,"07/25/2023, 14:02:18"
993.01545,991.25418,24.80749,176.23264,169.84513,170.52778,-15.00727,-20.28469,-14.916,"07/25/2023, 14:02:19"
993.01545,991.25418,24.80749,176.23264,169.84513,170.52778,-15.00727,-20.28469,-14.916,"07/25/2023, 14:02:19"
993.01324,991.25418,24.80718,176.25193,169.86382,170.54658,-14.98847,-20.2654,-14.89731,"07/25/2023, 14:02:20"
993.01494,991.25418,24.80718,176.23693,169.84941,170.53208,-15.00296,-20.2804,-14.91172,"07/25/2023, 14:02:20"
993.01614,991.25418,24.80688,176.2262,169.83929,170.5219,-15.01314,-20.29113,-14.92184,"07/25/2023, 14:02:21"
993.01665,991.25418,24.80718,176.22192,169.83501,170.51759,-15.01745,-20.29541,-14.92613,"07/25/2023, 14:02:21"
993.01936,991.25418,24.80779,176.19835,169.81203,170.49448,-15.04056,-20.31898,-14.9491,"07/25/2023, 14:02:22"
993.02005,991.25418,24.80718,176.19191,169.80619,170.4886,-15.04644,-20.32542,-14.95494,"07/25/2023, 14:02:22"
993.01734,991.25418,24.80658,176.21547,169.82916,170.51171,-15.02333,-20.30186,-14.93197,"07/25/2023, 14:02:23"
993.02737,991.25418,24.80749,176.1276,169.74428,170.42632,-15.10872,-20.38973,-15.01685,"07/25/2023, 14:02:23"
993.02737,991.25418,24.80749,176.1276,169.74428,170.42632,-15.10872,-20.38973,-15.01685,"07/25/2023, 14:02:24"
993.02143,991.25418,24.80597,176.17902,169.79451,170.47685,-15.05819,-20.33831,-14.96662,"07/25/2023, 14:02:24"
993.02465,991.25418,24.80688,176.15117,169.76725,170.44943,-15.08561,-20.36616,-14.99388,"07/25/2023, 14:02:25"
993.02364,991.25418,24.80627,176.15973,169.77582,170.45805,-15.07699,-20.3576,-14.98531,"07/25/2023, 14:02:25"
993.02806,991.25418,24.80688,176.12115,169.73844,170.42045,-15.1146,-20.39618,-15.0227,"07/25/2023, 14:02:26"
993.03537,991.25418,24.80718,176.05685,169.67653,170.35817,-15.17688,-20.46048,-15.08461,"07/25/2023, 14:02:26"
993.03436,991.25418,24.80658,176.06541,169.68509,170.36678,-15.16826,-20.45192,-15.07604,"07/25/2023, 14:02:27"
993.03114,991.25418,24.80567,176.09326,169.71235,170.3942,-15.14084,-20.42407,-15.04879,"07/25/2023, 14:02:27"
993.02925,991.25418,24.80658,176.11043,169.72831,170.41026,-15.12478,-20.4069,-15.03282,"07/25/2023, 14:02:28"
993.02925,991.25418,24.80658,176.11043,169.72831,170.41026,-15.12478,-20.4069,-15.03282,"07/25/2023, 14:02:28"
993.02585,991.25418,24.80658,176.14044,169.75713,170.43925,-15.09579,-20.37689,-15.004,"07/25/2023, 14:02:29"
993.02774,991.25418,24.80567,176.12327,169.74116,170.42319,-15.11186,-20.39406,-15.01997,"07/25/2023, 14:02:29"
993.03284,991.25418,24.80567,176.07825,169.69794,170.37971,-15.15534,-20.43908,-15.06319,"07/25/2023, 14:02:30"
993.03266,991.25418,24.80658,176.08042,169.6995,170.38128,-15.15377,-20.43691,-15.06163,"07/25/2023, 14:02:30"
993.03146,991.25418,24.80688,176.09114,169.70962,170.39146,-15.14358,-20.42619,-15.05151,"07/25/2023, 14:02:31"
993.03606,991.25418,24.80658,176.0504,169.67068,170.35229,-15.18275,-20.46693,-15.09045,"07/25/2023, 14:02:31"
993.03385,991.25418,24.80627,176.06969,169.68937,170.37109,-15.16395,-20.44764,-15.07176,"07/25/2023, 14:02:32"
993.03588,991.25418,24.80749,176.05256,169.67224,170.35386,-15.18118,-20.46477,-15.08889,"07/25/2023, 14:02:32"
993.03588,991.25418,24.80749,176.05256,169.67224,170.35386,-15.18118,-20.46477,-15.08889,"07/25/2023, 14:02:33"
993.0391,991.25418,24.8084,176.02471,169.64499,170.32644,-15.2086,-20.49262,-15.11615,"07/25/2023, 14:02:33"
993.035,991.25418,24.80901,176.06117,169.67964,170.3613,-15.17374,-20.45616,-15.08149,"07/25/2023, 14:02:34"
993.03192,991.25418,24.81022,176.08906,169.70573,170.38755,-15.14749,-20.42827,-15.0554,"07/25/2023, 14:02:34"
993.03413,991.25418,24.81053,176.06978,169.68704,170.36875,-15.1663,-20.44755,-15.07409,"07/25/2023, 14:02:35"
993.03855,991.25418,24.81113,176.0312,169.64966,170.33115,-15.2039,-20.48613,-15.11147,"07/25/2023, 14:02:35"
993.04246,991.25418,24.81144,175.9969,169.61657,170.29785,-15.23719,-20.52043,-15.14457,"07/25/2023, 14:02:36"
993.04669,991.25418,24.81295,175.96049,169.58075,170.26182,-15.27323,-20.55684,-15.18039,"07/25/2023, 14:02:36"
993.04839,991.25418,24.81295,175.94548,169.56634,170.24732,-15.28772,-20.57185,-15.19479,"07/25/2023, 14:02:37"
993.04839,991.25418,24.81295,175.94548,169.56634,170.24732,-15.28772,-20.57185,-15.19479,"07/25/2023, 14:02:37"
993.04941,991.25418,24.81356,175.93692,169.55777,170.23871,-15.29634,-20.58041,-15.20336,"07/25/2023, 14:02:38"
993.05244,991.25418,24.81538,175.91123,169.53208,170.21286,-15.32218,-20.6061,-15.22906,"07/25/2023, 14:02:39"
993.04545,991.25418,24.8163,175.97342,169.59126,170.2724,-15.26264,-20.54391,-15.16987,"07/25/2023, 14:02:39"
993.04526,991.25418,24.81721,175.97558,169.59282,170.27397,-15.26108,-20.54175,-15.16831,"07/25/2023, 14:02:40"
993.04526,991.25418,24.81721,175.97558,169.59282,170.27397,-15.26108,-20.54175,-15.16831,"07/25/2023, 14:02:40"
993.04287,991.25418,24.81781,175.99703,169.61307,170.29434,-15.24071,-20.5203,-15.14806,"07/25/2023, 14:02:41"
993.03827,991.25418,24.81812,176.03777,169.65201,170.33351,-15.20154,-20.47956,-15.10912,"07/25/2023, 14:02:41"
993.03707,991.25418,24.81842,176.0485,169.66214,170.34369,-15.19135,-20.46883,-15.099,"07/25/2023, 14:02:42"
993.03707,991.25418,24.81842,176.0485,169.66214,170.34369,-15.19135,-20.46883,-15.099,"07/25/2023, 14:02:42"
993.04439,991.25418,24.81872,175.98419,169.60022,170.28141,-15.25363,-20.53314,-15.16091,"07/25/2023, 14:02:43"
993.03878,991.25418,24.81842,176.03349,169.64773,170.3292,-15.20584,-20.48384,-15.1134,"07/25/2023, 14:02:43"
993.04098,991.25418,24.81872,176.0142,169.62904,170.3104,-15.22464,-20.50313,-15.13209,"07/25/2023, 14:02:44"
993.03486,991.25418,24.81812,176.06779,169.68083,170.36249,-15.17255,-20.44954,-15.08031,"07/25/2023, 14:02:44"
993.03758,991.25418,24.81872,176.04422,169.65785,170.33938,-15.19566,-20.47311,-15.10328,"07/25/2023, 14:02:45"
993.03758,991.25418,24.81872,176.04422,169.65785,170.33938,-15.19566,-20.47311,-15.10328,"07/25/2023, 14:02:45"
993.0442,991.25418,24.81964,175.98635,169.60178,170.28298,-15.25206,-20.53098,-15.15935,"07/25/2023, 14:02:46"
993.0408,991.25418,24.81964,176.01636,169.6306,170.31197,-15.22308,-20.50097,-15.13053,"07/25/2023, 14:02:46"
993.0408,991.25418,24.82024,176.02281,169.6306,170.31197,-15.22308,-20.49452,-15.13053,"07/25/2023, 14:02:47"
993.04011,991.25418,24.82024,176.02281,169.63644,170.31784,-15.2172,-20.49452,-15.12469,"07/25/2023, 14:02:47"
993.04131,991.25418,24.81994,176.01208,169.62632,170.30766,-15.22738,-20.50525,-15.13482,"07/25/2023, 14:02:48"
993.04301,991.25418,24.81994,175.99708,169.61191,170.29317,-15.24188,-20.52025,-15.14922,"07/25/2023, 14:02:48"
993.04351,991.25418,24.82024,175.99279,169.60763,170.28886,-15.24619,-20.52454,-15.15351,"07/25/2023, 14:02:49"
993.035,991.25418,24.82024,176.06783,169.67966,170.36132,-15.17372,-20.4495,-15.08147,"07/25/2023, 14:02:49"
993.02939,991.25418,24.81994,176.11713,169.72717,170.40911,-15.12593,-20.4002,-15.03396,"07/25/2023, 14:02:50"
993.02888,991.25418,24.81964,176.12142,169.73145,170.41342,-15.12162,-20.39591,-15.02968,"07/25/2023, 14:02:50"
993.03059,991.25418,24.81964,176.10641,169.71704,170.39893,-15.13612,-20.41092,-15.04409,"07/25/2023, 14:02:51"
993.03197,991.25418,24.81842,176.09352,169.70536,170.38717,-15.14787,-20.42381,-15.05577,"07/25/2023, 14:02:51"
993.03197,991.25418,24.81842,176.09352,169.70536,170.38717,-15.14787,-20.42381,-15.05577,"07/25/2023, 14:02:52"
993.02723,991.25418,24.8166,176.13422,169.74546,170.42752,-15.10753,-20.38311,-15.01567,"07/25/2023, 14:02:52"
993.02911,991.25418,24.81569,176.11705,169.7295,170.41145,-15.12359,-20.40028,-15.03164,"07/25/2023, 14:02:53"
993.02401,991.25418,24.81569,176.16207,169.77272,170.45493,-15.08011,-20.35526,-14.98841,"07/25/2023, 14:02:53"
993.0247,991.25418,24.81508,176.15562,169.76688,170.44906,-15.08599,-20.36171,-14.99426,"07/25/2023, 14:02:54"
993.02198,991.25418,24.81447,176.17919,169.78985,170.47217,-15.06288,-20.33814,-14.97128,"07/25/2023, 14:02:54"
993.02948,991.25418,24.81387,176.11272,169.72638,170.40832,-15.12673,-20.40461,-15.03475,"07/25/2023, 14:02:55"
993.02456,991.25418,24.81295,176.15558,169.76804,170.45023,-15.08482,-20.36175,-14.99309,"07/25/2023, 14:02:55"
993.02847,991.25418,24.81326,176.12128,169.73494,170.41693,-15.11811,-20.39605,-15.02619,"07/25/2023, 14:02:56"
993.02847,991.25418,24.81326,176.12128,169.73494,170.41693,-15.11811,-20.39605,-15.02619,"07/25/2023, 14:02:56"
993.02967,991.25418,24.81295,176.11056,169.72482,170.40675,-15.1283,-20.40677,-15.03631,"07/25/2023, 14:02:57"
993.03358,991.25418,24.81326,176.07626,169.69172,170.37345,-15.16159,-20.44107,-15.06941,"07/25/2023, 14:02:57"
993.03289,991.25418,24.81387,176.08271,169.69756,170.37933,-15.15571,-20.43462,-15.06357,"07/25/2023, 14:02:58"
993.0322,991.25418,24.81447,176.08915,169.70341,170.38521,-15.14984,-20.42818,-15.05773,"07/25/2023, 14:02:58"
993.03017,991.25418,24.81326,176.10628,169.72054,170.40244,-15.1326,-20.41105,-15.0406,"07/25/2023, 14:02:59"
993.03036,991.25418,24.81235,176.10411,169.71898,170.40087,-15.13417,-20.41322,-15.04216,"07/25/2023, 14:02:59"
993.02456,991.25418,24.81295,176.15558,169.76804,170.45023,-15.08482,-20.36175,-14.99309,"07/25/2023, 14:03:00"
993.02318,991.25418,24.81417,176.16847,169.77973,170.46198,-15.07306,-20.34886,-14.98141,"07/25/2023, 14:03:00"
993.02318,991.25418,24.81417,176.16847,169.77973,170.46198,-15.07306,-20.34886,-14.98141,"07/25/2023, 14:03:01"
993.02046,991.25418,24.81356,176.19204,169.8027,170.48509,-15.04995,-20.32529,-14.95843,"07/25/2023, 14:03:01"
993.01605,991.25418,24.81295,176.23062,169.84008,170.52269,-15.01235,-20.28671,-14.92105,"07/25/2023, 14:03:02"
993.01674,991.25418,24.81235,176.22417,169.83424,170.51682,-15.01823,-20.29316,-14.9269,"07/25/2023, 14:03:02"
993.01554,991.25418,24.81265,176.2349,169.84436,170.527,-15.00804,-20.28243,-14.91677,"07/25/2023, 14:03:03"
993.01384,991.25418,24.81265,176.2499,169.85877,170.5415,-14.99355,-20.26743,-14.90236,"07/25/2023, 14:03:03"
993.01485,991.25418,24.81326,176.24134,169.8502,170.53288,-15.00216,-20.27599,-14.91093,"07/25/2023, 14:03:04"
993.01876,991.25418,24.81356,176.20705,169.81711,170.49958,-15.03546,-20.31028,-14.94403,"07/25/2023, 14:03:04"
993.01605,991.25418,24.81295,176.23062,169.84008,170.52269,-15.01235,-20.28671,-14.92105,"07/25/2023, 14:03:05"
993.01605,991.25418,24.81295,176.23062,169.84008,170.52269,-15.01235,-20.28671,-14.92105,"07/25/2023, 14:03:05"
993.01503,991.25418,24.81235,176.23918,169.84865,170.53131,-15.00373,-20.27815,-14.91249,"07/25/2023, 14:03:06"
993.01384,991.25418,24.81265,176.2499,169.85877,170.5415,-14.99355,-20.26743,-14.90236,"07/25/2023, 14:03:06"
993.01674,991.25418,24.81235,176.22417,169.83424,170.51682,-15.01823,-20.29316,-14.9269,"07/25/2023, 14:03:07"
993.01913,991.25418,24.81174,176.20272,169.81399,170.49645,-15.0386,-20.31461,-14.94714,"07/25/2023, 14:03:07"
993.01711,991.25418,24.81053,176.21985,169.83112,170.51368,-15.02136,-20.29748,-14.93001,"07/25/2023, 14:03:08"
993.02171,991.25418,24.81022,176.17911,169.79218,170.47451,-15.06053,-20.33822,-14.96895,"07/25/2023, 14:03:08"
993.02069,991.25418,24.80961,176.18767,169.80074,170.48312,-15.05192,-20.32966,-14.96039,"07/25/2023, 14:03:09"
993.02258,991.25418,24.8087,176.1705,169.78478,170.46706,-15.06798,-20.34683,-14.97635,"07/25/2023, 14:03:09"
993.02258,991.25418,24.8087,176.1705,169.78478,170.46706,-15.06798,-20.34683,-14.97635,"07/25/2023, 14:03:10"
993.02787,991.25418,24.80779,176.12332,169.74,170.42202,-15.11303,-20.39401,-15.02114,"07/25/2023, 14:03:10"
993.02907,991.25418,24.80749,176.11259,169.72987,170.41183,-15.12321,-20.40474,-15.03126,"07/25/2023, 14:03:11"
